device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,1,1,0.12054498074576259,0.0074576789512526545,0.030136245186440647,0.0018644197378131636,0.9945193529129028,0.9900239109992981
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,1,2,0.12054498074576259,0.0074576789512526545,0.030136245186440647,0.0018644197378131636,0.9942790269851685,0.978030264377594
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,1,3,0.12054498074576259,0.0074576789512526545,0.030136245186440647,0.0018644197378131636,0.9888542294502258,0.9590954184532166
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,2,0,0.15487760538235307,0.011558016279266298,0.03871940134558827,0.0028895040698165746,0.9554139971733093,0.8903122544288635
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,2,1,0.15487760538235307,0.011558016279266298,0.03871940134558827,0.0028895040698165746,0.9900631904602051,0.9830761551856995
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,2,2,0.15487760538235307,0.011558016279266298,0.03871940134558827,0.0028895040698165746,0.9843502640724182,0.9488394260406494
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,2,3,0.15487760538235307,0.011558016279266298,0.03871940134558827,0.0028895040698165746,0.9674770832061768,0.9070543646812439
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,3,0,0.1781000755727291,0.009241897115552379,0.04452501889318228,0.0023104742788880948,0.8543859720230103,0.7430790662765503
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,3,1,0.1781000755727291,0.009241897115552379,0.04452501889318228,0.0023104742788880948,0.9830523133277893,0.9680159687995911
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,3,2,0.1781000755727291,0.009241897115552379,0.04452501889318228,0.0023104742788880948,0.9400944709777832,0.8661705851554871
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,3,3,0.1781000755727291,0.009241897115552379,0.04452501889318228,0.0023104742788880948,0.8781270384788513,0.768807590007782
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,4,0,0.20209746435284615,0.008812627159640428,0.050524366088211536,0.002203156789910107,0.6325908303260803,0.5184475183486938
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,4,1,0.20209746435284615,0.008812627159640428,0.050524366088211536,0.002203156789910107,0.969296932220459,0.9293594360351562
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,4,2,0.20209746435284615,0.008812627159640428,0.050524366088211536,0.002203156789910107,0.8128141164779663,0.6970505118370056
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,4,3,0.20209746435284615,0.008812627159640428,0.050524366088211536,0.002203156789910107,0.6547400951385498,0.5332064628601074
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,5,0,0.23056246573105454,0.009342033579378262,0.057640616432763636,0.0023355083948445655,0.39186763763427734,0.30679237842559814
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,5,1,0.23056246573105454,0.009342033579378262,0.057640616432763636,0.0023355083948445655,0.911037266254425,0.8240469694137573
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,5,2,0.23056246573105454,0.009342033579378262,0.057640616432763636,0.0023355083948445655,0.5637442469596863,0.44664761424064636
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,Dion,5,3,0.23056246573105454,0.009342033579378262,0.057640616432763636,0.0023355083948445655,0.3954477608203888,0.30443188548088074
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,1,0,0.08935993537306786,0.007121239892047297,0.022339983843266964,0.0017803099730118242,0.6644868850708008,0.558197557926178
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,1,1,0.08935993537306786,0.007121239892047297,0.022339983843266964,0.0017803099730118242,0.8197270035743713,0.7181954979896545
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,1,2,0.08935993537306786,0.007121239892047297,0.022339983843266964,0.0017803099730118242,0.6879263520240784,0.5711933970451355
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,1,3,0.08935993537306786,0.007121239892047297,0.022339983843266964,0.0017803099730118242,0.6788191795349121,0.5635260939598083
