device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,0,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4271154999732971,0.2805756628513336
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,1,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4141979217529297,0.2795070707798004
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,2,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4167199432849884,0.2708355188369751
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,3,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4233357608318329,0.2653364837169647
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,4,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4262421727180481,0.2856876850128174
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,5,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.43090444803237915,0.2983959913253784
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,6,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.43356770277023315,0.28824305534362793
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,7,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.42423176765441895,0.2858942747116089
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,8,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.41967689990997314,0.27537795901298523
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,9,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.42105960845947266,0.2776390314102173
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,10,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4351523220539093,0.2940807640552521
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,11,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.43938085436820984,0.29201948642730713
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,12,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.42624664306640625,0.27744027972221375
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,13,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.41970154643058777,0.279241144657135
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,14,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4351862668991089,0.2885264456272125
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,15,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.42782264947891235,0.2869442403316498
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,16,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4293517768383026,0.2866203486919403
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,17,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4317953884601593,0.2826070189476013
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,18,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4333575665950775,0.2901553511619568
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,19,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4157780706882477,0.26218175888061523
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,20,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4218856692314148,0.2782651484012604
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,21,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4273250699043274,0.28574514389038086
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,22,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4292038679122925,0.2955658733844757
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,23,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4255840480327606,0.28553327918052673
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,24,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.43393048644065857,0.29195013642311096
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,25,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.43483293056488037,0.29035747051239014
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,26,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.41501718759536743,0.2749707102775574
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,27,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4248717725276947,0.2866762578487396
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,28,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.42034071683883667,0.26856428384780884
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,29,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.42527756094932556,0.2817087471485138
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,30,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4366665780544281,0.29146942496299744
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,3,31,0.1703475136309862,0.007758651380978213,0.005323359800968319,0.00024245785565556914,0.4313318431377411,0.28628742694854736
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,0,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3263890743255615,0.19775095582008362
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,1,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.35949423909187317,0.23416824638843536
